"subject_id","trial_index","casino","visit_in_casino","chosen_machine_label","reward","prob_of_no_loss","prompt_used","llm_history_context_turns","subj","decision"
28,80,2,22,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80,21,2
28,81,1,19,"Z",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 19: Choose Z or H.",81,21,1
28,82,2,23,"T",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",82,21,2
28,83,4,22,"F",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 22: Choose G or F.",83,21,2
28,84,1,20,"Z",0,0.25,"Machine F in Casino 4 delivered -1 points.

Casino 1, visit 20: Choose Z or H.",84,21,1
28,85,1,21,"Z",-1,0.25,"Machine Z in Casino 1 delivered 0 points.

Casino 1, visit 21: Choose Z or H.",85,21,1
28,86,3,20,"Q",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 20: Choose Q or C.",86,21,1
28,87,1,22,"Z",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 22: Choose Z or H.",87,21,1
28,88,3,21,"Q",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 21: Choose Q or C.",88,21,1
28,89,3,22,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 22: Choose Q or C.",89,21,1
28,90,2,24,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 24: Choose M or T.",90,21,2
28,91,3,23,"Q",-1,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 23: Choose Q or C.",91,21,1
28,92,4,23,"F",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 23: Choose G or F.",92,21,2
28,93,1,23,"Z",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 1, visit 23: Choose Z or H.",93,21,1
28,94,4,24,"F",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 24: Choose G or F.",94,21,2
28,95,3,24,"Q",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 3, visit 24: Choose Q or C.",95,21,1
28,96,1,24,"Z",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 1, visit 24: Choose Z or H.",96,21,1
29,1,1,1,"H",0,0.25,"Casino 1, visit 1: Choose Z or H.",1,22,2
29,2,4,1,"F",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 4, visit 1: Choose G or F.",2,22,2
29,3,4,2,"F",-1,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 2: Choose G or F.",3,22,2
29,4,2,1,"M",-1,0.25,"Machine F in Casino 4 delivered -1 points.

Casino 2, visit 1: Choose M or T.",4,22,1
29,5,3,1,"C",-1,0.25,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 1: Choose Q or C.",5,22,2
29,6,4,3,"G",0,0.75,"Machine C in Casino 3 delivered -1 points.

Casino 4, visit 3: Choose G or F.",6,22,1
29,7,4,4,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 4: Choose G or F.",7,22,1
29,8,2,2,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 2: Choose M or T.",8,22,2
29,9,1,2,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 2: Choose Z or H.",9,22,2
29,10,4,5,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 5: Choose G or F.",10,22,1
29,11,1,3,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 3: Choose Z or H.",11,22,2
29,12,1,4,"Z",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 4: Choose Z or H.",12,22,1
29,13,2,3,"T",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 2, visit 3: Choose M or T.",13,22,2
29,14,3,2,"Q",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 2: Choose Q or C.",14,22,1
29,15,3,3,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 3: Choose Q or C.",15,22,1
29,16,1,5,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 5: Choose Z or H.",16,22,2
29,17,3,4,"Q",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 4: Choose Q or C.",17,22,1
29,18,2,4,"T",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 2, visit 4: Choose M or T.",18,22,2
29,19,1,6,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 6: Choose Z or H.",19,22,2
29,20,4,6,"G",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 6: Choose G or F.",20,22,1
29,21,3,5,"Q",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 3, visit 5: Choose Q or C.",21,22,1
29,22,3,6,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 6: Choose Q or C.",22,22,1
29,23,1,7,"Z",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 7: Choose Z or H.",23,22,1
29,24,3,7,"Q",0,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 3, visit 7: Choose Q or C.",24,22,1
29,25,3,8,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 8: Choose Q or C.",25,22,1
29,26,3,9,"Q",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 9: Choose Q or C.",26,22,1
29,27,4,7,"G",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 7: Choose G or F.",27,22,1
29,28,4,8,"G",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 8: Choose G or F.",28,22,1
29,29,2,5,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 5: Choose M or T.",29,22,2
29,30,4,9,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 9: Choose G or F.",30,22,1
29,31,2,6,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 6: Choose M or T.",31,22,2
29,32,1,8,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 8: Choose Z or H.",32,22,2
29,33,2,7,"T",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 7: Choose M or T.",33,22,2
29,34,4,10,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 10: Choose G or F.",34,22,1
29,35,1,9,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 9: Choose Z or H.",35,22,2
29,36,4,11,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 11: Choose G or F.",36,22,1
29,37,2,8,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 8: Choose M or T.",37,22,2
29,38,2,9,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 9: Choose M or T.",38,22,2
29,39,3,10,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 10: Choose Q or C.",39,22,1
29,40,1,10,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 10: Choose Z or H.",40,22,2
29,41,3,11,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 11: Choose Q or C.",41,22,1
29,42,4,12,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 12: Choose G or F.",42,22,1
29,43,1,11,"H",0,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 11: Choose Z or H.",43,22,2
29,44,4,13,"G",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 4, visit 13: Choose G or F.",44,22,1
29,45,3,12,"Q",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 12: Choose Q or C.",45,22,1
29,46,2,10,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 10: Choose M or T.",46,22,2
29,47,4,14,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 14: Choose G or F.",47,22,1
29,48,4,15,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 15: Choose G or F.",48,22,1
29,49,1,12,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 12: Choose Z or H.",49,22,2
29,50,3,13,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 13: Choose Q or C.",50,22,1
29,51,1,13,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 13: Choose Z or H.",51,22,2
29,52,4,16,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 16: Choose G or F.",52,22,1
29,53,2,11,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 11: Choose M or T.",53,22,2
29,54,3,14,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 14: Choose Q or C.",54,22,1
29,55,1,14,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 14: Choose Z or H.",55,22,2
29,56,2,12,"T",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 12: Choose M or T.",56,22,2
29,57,2,13,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 13: Choose M or T.",57,22,2
29,58,1,15,"H",0,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 15: Choose Z or H.",58,22,2
29,59,1,16,"H",0,0.25,"Machine H in Casino 1 delivered 0 points.

Casino 1, visit 16: Choose Z or H.",59,22,2
29,60,1,17,"H",0,0.25,"Machine H in Casino 1 delivered 0 points.

Casino 1, visit 17: Choose Z or H.",60,22,2
29,61,2,14,"T",-1,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 2, visit 14: Choose M or T.",61,22,2
29,62,2,15,"T",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 15: Choose M or T.",62,22,2
29,63,3,15,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 15: Choose Q or C.",63,22,1
29,64,1,18,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 18: Choose Z or H.",64,22,2
29,65,3,16,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 16: Choose Q or C.",65,22,1
29,66,2,16,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 16: Choose M or T.",66,22,2
29,67,3,17,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 17: Choose Q or C.",67,22,1
29,68,3,18,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 18: Choose Q or C.",68,22,1
29,69,4,17,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 17: Choose G or F.",69,22,1
29,70,3,19,"Q",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 19: Choose Q or C.",70,22,1
29,71,2,17,"T",-1,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 2, visit 17: Choose M or T.",71,22,2
29,72,4,18,"G",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 18: Choose G or F.",72,22,1
29,73,2,18,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 18: Choose M or T.",73,22,2
29,74,4,19,"G",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 19: Choose G or F.",74,22,1
29,75,4,20,"G",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 4, visit 20: Choose G or F.",75,22,1
29,76,4,21,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 21: Choose G or F.",76,22,1
29,77,2,19,"T",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 19: Choose M or T.",77,22,2
29,78,2,20,"T",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 2, visit 20: Choose M or T.",78,22,2
29,79,2,21,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 21: Choose M or T.",79,22,2
29,80,2,22,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80,22,2
29,81,1,19,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 19: Choose Z or H.",81,22,2
29,82,2,23,"T",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",82,22,2
29,83,4,22,"G",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 22: Choose G or F.",83,22,1
29,84,1,20,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 20: Choose Z or H.",84,22,2
29,85,1,21,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 21: Choose Z or H.",85,22,2
29,86,3,20,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 20: Choose Q or C.",86,22,1
29,87,1,22,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 22: Choose Z or H.",87,22,2
29,88,3,21,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 21: Choose Q or C.",88,22,1
29,89,3,22,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 22: Choose Q or C.",89,22,1
29,90,2,24,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 24: Choose M or T.",90,22,2
29,91,3,23,"Q",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 23: Choose Q or C.",91,22,1
29,92,4,23,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 23: Choose G or F.",92,22,1
29,93,1,23,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 23: Choose Z or H.",93,22,2
29,94,4,24,"G",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 24: Choose G or F.",94,22,1
29,95,3,24,"Q",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 3, visit 24: Choose Q or C.",95,22,1
29,96,1,24,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 24: Choose Z or H.",96,22,2
3,1,1,1,"H",-1,0.25,"Casino 1, visit 1: Choose Z or H.",1,23,2
3,2,4,1,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 1: Choose G or F.",2,23,1
3,3,4,2,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 2: Choose G or F.",3,23,1
3,4,2,1,"M",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 1: Choose M or T.",4,23,1
3,5,3,1,"Q",0,0.75,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 1: Choose Q or C.",5,23,1
3,6,4,3,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 3: Choose G or F.",6,23,1
3,7,4,4,"G",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 4: Choose G or F.",7,23,1
3,8,2,2,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 2: Choose M or T.",8,23,2
3,9,1,2,"Z",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 2: Choose Z or H.",9,23,1
3,10,4,5,"G",-1,0.75,"Machine Z in Casino 1 delivered -1 points.

Casino 4, visit 5: Choose G or F.",10,23,1
3,11,1,3,"H",0,0.25,"Machine G in Casino 4 delivered -1 points.

Casino 1, visit 3: Choose Z or H.",11,23,2
3,12,1,4,"H",-1,0.25,"Machine H in Casino 1 delivered 0 points.

Casino 1, visit 4: Choose Z or H.",12,23,2
3,13,2,3,"T",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 3: Choose M or T.",13,23,2
3,14,3,2,"Q",-1,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 2: Choose Q or C.",14,23,1
3,15,3,3,"C",-1,0.25,"Machine Q in Casino 3 delivered -1 points.

Casino 3, visit 3: Choose Q or C.",15,23,2
3,16,1,5,"H",-1,0.25,"Machine C in Casino 3 delivered -1 points.

Casino 1, visit 5: Choose Z or H.",16,23,2
3,17,3,4,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 4: Choose Q or C.",17,23,1
3,18,2,4,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 4: Choose M or T.",18,23,2
3,19,1,6,"H",-1,0.25,"Machine T in Casino 2 delivered -1 points.

Casino 1, visit 6: Choose Z or H.",19,23,2
3,20,4,6,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 6: Choose G or F.",20,23,1
3,21,3,5,"Q",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 5: Choose Q or C.",21,23,1
3,22,3,6,"Q",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 3, visit 6: Choose Q or C.",22,23,1
3,23,1,7,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 7: Choose Z or H.",23,23,2
3,24,3,7,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 7: Choose Q or C.",24,23,1
3,25,3,8,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 8: Choose Q or C.",25,23,1
3,26,3,9,"Q",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 9: Choose Q or C.",26,23,1
3,27,4,7,"G",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 4, visit 7: Choose G or F.",27,23,1
3,28,4,8,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 8: Choose G or F.",28,23,1
3,29,2,5,"T",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 5: Choose M or T.",29,23,2
3,30,4,9,"G",-1,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 9: Choose G or F.",30,23,1
3,31,2,6,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 6: Choose M or T.",31,23,2
3,32,1,8,"H",-1,0.25,"Machine T in Casino 2 delivered 0 points.

Casino 1, visit 8: Choose Z or H.",32,23,2
3,33,2,7,"T",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 7: Choose M or T.",33,23,2
3,34,4,10,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 10: Choose G or F.",34,23,1
3,35,1,9,"H",0,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 9: Choose Z or H.",35,23,2
3,36,4,11,"G",-1,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 4, visit 11: Choose G or F.",36,23,1
3,37,2,8,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 8: Choose M or T.",37,23,2
3,38,2,9,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 9: Choose M or T.",38,23,2
3,39,3,10,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 10: Choose Q or C.",39,23,1
3,40,1,10,"H",0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 10: Choose Z or H.",40,23,2
3,41,3,11,"Q",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 3, visit 11: Choose Q or C.",41,23,1
3,42,4,12,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 12: Choose G or F.",42,23,1
3,43,1,11,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 11: Choose Z or H.",43,23,2
3,44,4,13,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 13: Choose G or F.",44,23,1
3,45,3,12,"Q",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 12: Choose Q or C.",45,23,1
3,46,2,10,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 10: Choose M or T.",46,23,2
3,47,4,14,"G",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 14: Choose G or F.",47,23,1
3,48,4,15,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 15: Choose G or F.",48,23,1
3,49,1,12,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 12: Choose Z or H.",49,23,2
3,50,3,13,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 13: Choose Q or C.",50,23,1
3,51,1,13,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 13: Choose Z or H.",51,23,2
3,52,4,16,"G",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 16: Choose G or F.",52,23,1
3,53,2,11,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 11: Choose M or T.",53,23,2
3,54,3,14,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 14: Choose Q or C.",54,23,1
3,55,1,14,"H",0,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 14: Choose Z or H.",55,23,2
3,56,2,12,"T",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 2, visit 12: Choose M or T.",56,23,2
3,57,2,13,"T",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 13: Choose M or T.",57,23,2
3,58,1,15,"H",-1,0.25,"Machine T in Casino 2 delivered -1 points.

Casino 1, visit 15: Choose Z or H.",58,23,2
3,59,1,16,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 16: Choose Z or H.",59,23,2
3,60,1,17,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 17: Choose Z or H.",60,23,2
3,61,2,14,"T",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 14: Choose M or T.",61,23,2
3,62,2,15,"T",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 15: Choose M or T.",62,23,2
3,63,3,15,"Q",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 15: Choose Q or C.",63,23,1
3,64,1,18,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 18: Choose Z or H.",64,23,2
3,65,3,16,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 16: Choose Q or C.",65,23,1
3,66,2,16,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 16: Choose M or T.",66,23,2
3,67,3,17,"Q",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 3, visit 17: Choose Q or C.",67,23,1
3,68,3,18,"Q",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 3, visit 18: Choose Q or C.",68,23,1
3,69,4,17,"G",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 17: Choose G or F.",69,23,1
3,70,3,19,"Q",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 19: Choose Q or C.",70,23,1
3,71,2,17,"T",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 17: Choose M or T.",71,23,2
3,72,4,18,"G",0,0.75,"Machine T in Casino 2 delivered -1 points.

Casino 4, visit 18: Choose G or F.",72,23,1
3,73,2,18,"T",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 2, visit 18: Choose M or T.",73,23,2
3,74,4,19,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 19: Choose G or F.",74,23,1
3,75,4,20,"G",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 20: Choose G or F.",75,23,1
3,76,4,21,"G",-1,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 4, visit 21: Choose G or F.",76,23,1
3,77,2,19,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 19: Choose M or T.",77,23,2
3,78,2,20,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 20: Choose M or T.",78,23,2
3,79,2,21,"T",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 21: Choose M or T.",79,23,2
3,80,2,22,"T",-1,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 2, visit 22: Choose M or T.",80,23,2
3,81,1,19,"H",-1,0.25,"Machine T in Casino 2 delivered -1 points.

Casino 1, visit 19: Choose Z or H.",81,23,2
3,82,2,23,"T",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 2, visit 23: Choose M or T.",82,23,2
3,83,4,22,"G",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 4, visit 22: Choose G or F.",83,23,1
3,84,1,20,"H",-1,0.25,"Machine G in Casino 4 delivered 0 points.

Casino 1, visit 20: Choose Z or H.",84,23,2
3,85,1,21,"H",-1,0.25,"Machine H in Casino 1 delivered -1 points.

Casino 1, visit 21: Choose Z or H.",85,23,2
3,86,3,20,"Q",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 20: Choose Q or C.",86,23,1
3,87,1,22,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 22: Choose Z or H.",87,23,2
3,88,3,21,"Q",-1,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 3, visit 21: Choose Q or C.",88,23,1
3,89,3,22,"Q",0,0.75,"Machine Q in Casino 3 delivered -1 points.

Casino 3, visit 22: Choose Q or C.",89,23,1
3,90,2,24,"T",0,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 2, visit 24: Choose M or T.",90,23,2
3,91,3,23,"Q",0,0.75,"Machine T in Casino 2 delivered 0 points.

Casino 3, visit 23: Choose Q or C.",91,23,1
3,92,4,23,"G",-1,0.75,"Machine Q in Casino 3 delivered 0 points.

Casino 4, visit 23: Choose G or F.",92,23,1
3,93,1,23,"H",0,0.25,"Machine G in Casino 4 delivered -1 points.

Casino 1, visit 23: Choose Z or H.",93,23,2
3,94,4,24,"G",0,0.75,"Machine H in Casino 1 delivered 0 points.

Casino 4, visit 24: Choose G or F.",94,23,1
3,95,3,24,"Q",0,0.75,"Machine G in Casino 4 delivered 0 points.

Casino 3, visit 24: Choose Q or C.",95,23,1
3,96,1,24,"H",-1,0.25,"Machine Q in Casino 3 delivered 0 points.

Casino 1, visit 24: Choose Z or H.",96,23,2
30,1,1,1,"H",-1,0.25,"Casino 1, visit 1: Choose Z or H.",1,24,2
30,2,4,1,"F",0,0.75,"Machine H in Casino 1 delivered -1 points.

Casino 4, visit 1: Choose G or F.",2,24,2
30,3,4,2,"F",0,0.75,"Machine F in Casino 4 delivered 0 points.

Casino 4, visit 2: Choose G or F.",3,24,2
30,4,2,1,"M",-1,0.25,"Machine F in Casino 4 delivered 0 points.

Casino 2, visit 1: Choose M or T.",4,24,1
30,5,3,1,"C",0,0.25,"Machine M in Casino 2 delivered -1 points.

Casino 3, visit 1: Choose Q or C.",5,24,2
30,6,4,3,"F",-1,0.75,"Machine C in Casino 3 delivered 0 points.

Casino 4, visit 3: Choose G or F.",6,24,2
30,7,4,4,"G",-1,0.75,"Machine F in Casino 4 delivered -1 points.

Casino 4, visit 4: Choose G or F.",7,24,1
30,8,2,2,"T",0,0.75,"Machine G in Casino 4 delivered -1 points.

Casino 2, visit 2: Choose M or T.",8,24,2
